,score,time,label,n,subject,contrast
43,-0.08127132148218046,-0.16,t0_s0_h1,341,01,wordfreq
44,-0.029717562184471413,-0.14,t0_s0_h1,341,01,wordfreq
45,0.1285663515756986,-0.12,t0_s0_h1,341,01,wordfreq
46,-0.04178384439811636,-0.1,t0_s0_h1,341,01,wordfreq
47,-0.028089067759205846,-0.08,t0_s0_h1,341,01,wordfreq
48,0.007420854169840807,-0.06,t0_s0_h1,341,01,wordfreq
49,-0.013452469267598818,-0.04,t0_s0_h1,341,01,wordfreq
50,-0.08705912044750061,-0.02,t0_s0_h1,341,01,wordfreq
51,0.0919554761753341,0.0,t0_s0_h1,341,01,wordfreq
52,0.01542573624407646,0.02,t0_s0_h1,341,01,wordfreq
53,-0.008805719765221558,0.04,t0_s0_h1,341,01,wordfreq
54,0.011403578778203274,0.06,t0_s0_h1,341,01,wordfreq
55,0.005075514295654563,0.08,t0_s0_h1,341,01,wordfreq
56,0.07774070941837961,0.1,t0_s0_h1,341,01,wordfreq
57,0.023859998162924695,0.12,t0_s0_h1,341,01,wordfreq
58,0.19175445915279973,0.14,t0_s0_h1,341,01,wordfreq
59,0.10589726371644444,0.16,t0_s0_h1,341,01,wordfreq
60,0.05156032924424427,0.18,t0_s0_h1,341,01,wordfreq
61,0.16354707532620677,0.2,t0_s0_h1,341,01,wordfreq
62,0.17462357701957343,0.22,t0_s0_h1,341,01,wordfreq
63,0.17050744028610382,0.24,t0_s0_h1,341,01,wordfreq
64,0.16477900497057818,0.26,t0_s0_h1,341,01,wordfreq
65,0.16056251802259097,0.28,t0_s0_h1,341,01,wordfreq
66,-0.020669216334507988,0.3,t0_s0_h1,341,01,wordfreq
67,0.11202975154097834,0.32,t0_s0_h1,341,01,wordfreq
68,0.04264469043289802,0.34,t0_s0_h1,341,01,wordfreq
69,0.03332991815344295,0.36,t0_s0_h1,341,01,wordfreq
70,0.04804007564388312,0.38,t0_s0_h1,341,01,wordfreq
71,0.020087881180306966,0.4,t0_s0_h1,341,01,wordfreq
72,0.04396730063561129,0.42,t0_s0_h1,341,01,wordfreq
73,0.013656794306263126,0.44,t0_s0_h1,341,01,wordfreq
74,0.05449037468132894,0.46,t0_s0_h1,341,01,wordfreq
75,-0.014376121447107704,0.48,t0_s0_h1,341,01,wordfreq
76,0.0012805656738164803,0.5,t0_s0_h1,341,01,wordfreq
77,0.08402985673830449,0.52,t0_s0_h1,341,01,wordfreq
78,-0.010973642289412472,0.54,t0_s0_h1,341,01,wordfreq
79,0.026338976824958196,0.56,t0_s0_h1,341,01,wordfreq
80,-0.035941557757839436,0.58,t0_s0_h1,341,01,wordfreq
81,-0.010497869123624052,0.6,t0_s0_h1,341,01,wordfreq
82,0.0005259580545258096,-0.2,t1_s0_h0,761,01,wordfreq
83,-0.017403686349494445,-0.18,t1_s0_h0,761,01,wordfreq
84,0.023699293903279385,-0.16,t1_s0_h0,761,01,wordfreq
85,-0.0022719112193056905,-0.14,t1_s0_h0,761,01,wordfreq
86,0.0317166830367592,-0.12,t1_s0_h0,761,01,wordfreq
87,0.008762439774073582,-0.1,t1_s0_h0,761,01,wordfreq
88,-0.028361130082967433,-0.08,t1_s0_h0,761,01,wordfreq
89,0.04493174800221892,-0.06,t1_s0_h0,761,01,wordfreq
90,0.0028904986155999864,-0.04,t1_s0_h0,761,01,wordfreq
91,0.06492021284592489,-0.02,t1_s0_h0,761,01,wordfreq
92,-0.03604880163088552,0.0,t1_s0_h0,761,01,wordfreq
93,-0.0033865366941315685,0.02,t1_s0_h0,761,01,wordfreq
94,0.04750265193579689,0.04,t1_s0_h0,761,01,wordfreq
95,-0.018147171647097567,0.06,t1_s0_h0,761,01,wordfreq
96,0.02599821657083431,0.08,t1_s0_h0,761,01,wordfreq
97,0.02321564343419716,0.1,t1_s0_h0,761,01,wordfreq
98,0.06414134303237502,0.12,t1_s0_h0,761,01,wordfreq
99,0.0692598127553427,0.14,t1_s0_h0,761,01,wordfreq
100,0.06289402585392899,0.16,t1_s0_h0,761,01,wordfreq
101,0.05903470153418,0.18,t1_s0_h0,761,01,wordfreq
102,0.04551545712000413,0.2,t1_s0_h0,761,01,wordfreq
103,0.016834806773896364,0.22,t1_s0_h0,761,01,wordfreq
104,0.04567290817361793,0.24,t1_s0_h0,761,01,wordfreq
105,0.05679712451288362,0.26,t1_s0_h0,761,01,wordfreq
106,0.07865875679892469,0.28,t1_s0_h0,761,01,wordfreq
107,0.10619586799401612,0.3,t1_s0_h0,761,01,wordfreq
108,0.09654669326631403,0.32,t1_s0_h0,761,01,wordfreq
109,-0.009896185569325672,0.34,t1_s0_h0,761,01,wordfreq
110,0.03409053658640031,0.36,t1_s0_h0,761,01,wordfreq
111,0.008701787338071969,0.38,t1_s0_h0,761,01,wordfreq
112,0.007266016210656058,0.4,t1_s0_h0,761,01,wordfreq
113,0.08247920403999619,0.42,t1_s0_h0,761,01,wordfreq
114,0.007854232411782524,0.44,t1_s0_h0,761,01,wordfreq
115,0.006034129235279233,0.46,t1_s0_h0,761,01,wordfreq
116,0.022278363218880864,0.48,t1_s0_h0,761,01,wordfreq
117,-0.033728632088669185,0.5,t1_s0_h0,761,01,wordfreq
118,-0.007933941194997168,0.52,t1_s0_h0,761,01,wordfreq
119,0.004820617357637296,0.54,t1_s0_h0,761,01,wordfreq
120,0.026898279901850012,0.56,t1_s0_h0,761,01,wordfreq
121,-0.047969335121794576,0.58,t1_s0_h0,761,01,wordfreq
122,-0.028579269138722028,0.6,t1_s0_h0,761,01,wordfreq
123,-0.03620192493134835,-0.2,t1_s0_h1,742,01,wordfreq
124,-0.041886152189457515,-0.18,t1_s0_h1,742,01,wordfreq
125,0.04519019650374364,-0.16,t1_s0_h1,742,01,wordfreq
126,-0.029974837811371367,-0.14,t1_s0_h1,742,01,wordfreq
127,-0.014554869779426497,-0.12,t1_s0_h1,742,01,wordfreq
128,0.057404400617480866,-0.1,t1_s0_h1,742,01,wordfreq
129,-0.023180312155334077,-0.08,t1_s0_h1,742,01,wordfreq
130,-0.06252263710108454,-0.06,t1_s0_h1,742,01,wordfreq
131,-0.019887940423708766,-0.04,t1_s0_h1,742,01,wordfreq
132,0.0007568491004969606,-0.02,t1_s0_h1,742,01,wordfreq
133,-0.003231272789980656,0.0,t1_s0_h1,742,01,wordfreq
134,0.006153423621097588,0.02,t1_s0_h1,742,01,wordfreq
135,0.030760504646107058,0.04,t1_s0_h1,742,01,wordfreq
136,-0.008063502088649355,0.06,t1_s0_h1,742,01,wordfreq
137,-0.03398922782632464,0.08,t1_s0_h1,742,01,wordfreq
138,0.021691365022805723,0.1,t1_s0_h1,742,01,wordfreq
139,-0.04290340121382883,0.12,t1_s0_h1,742,01,wordfreq
140,0.07943181636484904,0.14,t1_s0_h1,742,01,wordfreq
141,0.0004315187941265471,0.16,t1_s0_h1,742,01,wordfreq
142,-0.02191777793535494,0.18,t1_s0_h1,742,01,wordfreq
143,0.014824811187472867,0.2,t1_s0_h1,742,01,wordfreq
144,0.044507742174278234,0.22,t1_s0_h1,742,01,wordfreq
145,0.04679591066505171,0.24,t1_s0_h1,742,01,wordfreq
146,0.03145625289080938,0.26,t1_s0_h1,742,01,wordfreq
147,0.07656068278665619,0.28,t1_s0_h1,742,01,wordfreq
148,0.200929822299239,0.3,t1_s0_h1,742,01,wordfreq
149,0.03030443643254462,0.32,t1_s0_h1,742,01,wordfreq
150,0.06322268789150708,0.34,t1_s0_h1,742,01,wordfreq
151,0.11893753621695694,0.36,t1_s0_h1,742,01,wordfreq
152,0.06293131388105147,0.38,t1_s0_h1,742,01,wordfreq
153,0.062128798237584874,0.4,t1_s0_h1,742,01,wordfreq
154,0.031008016066839637,0.42,t1_s0_h1,742,01,wordfreq
155,-0.007254409317304674,0.44,t1_s0_h1,742,01,wordfreq
156,0.01033220408822042,0.46,t1_s0_h1,742,01,wordfreq
157,-0.01208649307575248,0.48,t1_s0_h1,742,01,wordfreq
158,0.018656889398328175,0.5,t1_s0_h1,742,01,wordfreq
159,0.04134621828947599,0.52,t1_s0_h1,742,01,wordfreq
160,0.008714140416930943,0.54,t1_s0_h1,742,01,wordfreq
161,-0.007441227625341037,0.56,t1_s0_h1,742,01,wordfreq
162,0.01715537203700427,0.58,t1_s0_h1,742,01,wordfreq
163,-0.037609974899815456,0.6,t1_s0_h1,742,01,wordfreq
164,0.015097212275848445,-0.2,t2_s0_h0,1313,01,wordfreq
165,-0.013034750086456935,-0.18,t2_s0_h0,1313,01,wordfreq
166,0.010158704574687606,-0.16,t2_s0_h0,1313,01,wordfreq
167,-0.05652996942214466,-0.14,t2_s0_h0,1313,01,wordfreq
168,0.011172346794067452,-0.12,t2_s0_h0,1313,01,wordfreq
169,-0.009419541738501928,-0.1,t2_s0_h0,1313,01,wordfreq
170,-0.028491374945170105,-0.08,t2_s0_h0,1313,01,wordfreq
171,-0.02465150884044197,-0.06,t2_s0_h0,1313,01,wordfreq
172,0.020346761844183,-0.04,t2_s0_h0,1313,01,wordfreq
173,-0.0005517017219267396,-0.02,t2_s0_h0,1313,01,wordfreq
174,-0.040249780093938675,0.0,t2_s0_h0,1313,01,wordfreq
175,0.04375313153978666,0.02,t2_s0_h0,1313,01,wordfreq
176,-0.05160592708210766,0.04,t2_s0_h0,1313,01,wordfreq
177,0.06969040492586828,0.06,t2_s0_h0,1313,01,wordfreq
178,0.025055460233942006,0.08,t2_s0_h0,1313,01,wordfreq
179,0.0509105237497576,0.1,t2_s0_h0,1313,01,wordfreq
180,0.005228229448275722,0.12,t2_s0_h0,1313,01,wordfreq
181,0.0465272212322145,0.14,t2_s0_h0,1313,01,wordfreq
182,0.060436796367294626,0.16,t2_s0_h0,1313,01,wordfreq
183,0.07441296613439918,0.18,t2_s0_h0,1313,01,wordfreq
184,0.06501205118893037,0.2,t2_s0_h0,1313,01,wordfreq
185,0.07623356418998903,0.22,t2_s0_h0,1313,01,wordfreq
186,0.04490041125223452,0.24,t2_s0_h0,1313,01,wordfreq
187,0.08677316529780146,0.26,t2_s0_h0,1313,01,wordfreq
188,0.0912550010373618,0.28,t2_s0_h0,1313,01,wordfreq
189,0.02050071433387248,0.3,t2_s0_h0,1313,01,wordfreq
190,0.06235763210371112,0.32,t2_s0_h0,1313,01,wordfreq
191,0.06310488753977916,0.34,t2_s0_h0,1313,01,wordfreq
192,0.040304706555891655,0.36,t2_s0_h0,1313,01,wordfreq
193,0.029366893341614735,0.38,t2_s0_h0,1313,01,wordfreq
194,0.06736147775398307,0.4,t2_s0_h0,1313,01,wordfreq
195,0.03422395749054688,0.42,t2_s0_h0,1313,01,wordfreq
196,0.029146545785741874,0.44,t2_s0_h0,1313,01,wordfreq
197,0.028074722994954435,0.46,t2_s0_h0,1313,01,wordfreq
198,0.04463025447586979,0.48,t2_s0_h0,1313,01,wordfreq
199,0.02219514423983104,0.5,t2_s0_h0,1313,01,wordfreq
200,0.03231713967726888,0.52,t2_s0_h0,1313,01,wordfreq
201,0.050257164709211356,0.54,t2_s0_h0,1313,01,wordfreq
202,0.0292559398438903,0.56,t2_s0_h0,1313,01,wordfreq
203,0.06747326638218566,0.58,t2_s0_h0,1313,01,wordfreq
204,0.022029484339148225,0.6,t2_s0_h0,1313,01,wordfreq
205,0.03249551732510825,-0.2,t2_s0_h1,1324,01,wordfreq
206,0.015377451722957467,-0.18,t2_s0_h1,1324,01,wordfreq
207,-0.06554816824767046,-0.16,t2_s0_h1,1324,01,wordfreq
208,0.05956141993599087,-0.14,t2_s0_h1,1324,01,wordfreq
209,-0.0007599268358751863,-0.12,t2_s0_h1,1324,01,wordfreq
210,0.007626294389194173,-0.1,t2_s0_h1,1324,01,wordfreq
211,0.03504546338555939,-0.08,t2_s0_h1,1324,01,wordfreq
212,0.057514107165981834,-0.06,t2_s0_h1,1324,01,wordfreq
213,-0.005915970429234829,-0.04,t2_s0_h1,1324,01,wordfreq
214,-0.015297738975616001,-0.02,t2_s0_h1,1324,01,wordfreq
215,0.01766530913639868,0.0,t2_s0_h1,1324,01,wordfreq
216,-0.05722448235125451,0.02,t2_s0_h1,1324,01,wordfreq
217,-0.00885471159525378,0.04,t2_s0_h1,1324,01,wordfreq
218,0.03250026350634038,0.06,t2_s0_h1,1324,01,wordfreq
219,0.06063631241998524,0.08,t2_s0_h1,1324,01,wordfreq
220,0.04669347386487745,0.1,t2_s0_h1,1324,01,wordfreq
221,0.05637245079064828,0.12,t2_s0_h1,1324,01,wordfreq
222,0.08267436744775841,0.14,t2_s0_h1,1324,01,wordfreq
223,0.051911950672789496,0.16,t2_s0_h1,1324,01,wordfreq
224,0.11191810106028191,0.18,t2_s0_h1,1324,01,wordfreq
225,0.13026103652650886,0.2,t2_s0_h1,1324,01,wordfreq
226,0.1063866760695797,0.22,t2_s0_h1,1324,01,wordfreq
227,0.08838498845470097,0.24,t2_s0_h1,1324,01,wordfreq
228,0.06196909364422457,0.26,t2_s0_h1,1324,01,wordfreq
229,0.12624892691133957,0.28,t2_s0_h1,1324,01,wordfreq
230,0.041262226751996006,0.3,t2_s0_h1,1324,01,wordfreq
231,0.02654344054722252,0.32,t2_s0_h1,1324,01,wordfreq
232,0.08096584428462568,0.34,t2_s0_h1,1324,01,wordfreq
233,-0.012625870225326687,0.36,t2_s0_h1,1324,01,wordfreq
234,0.048038459399062705,0.38,t2_s0_h1,1324,01,wordfreq
235,0.03149654928610714,0.4,t2_s0_h1,1324,01,wordfreq
236,0.029300709196110827,0.42,t2_s0_h1,1324,01,wordfreq
237,0.06126093720514334,0.44,t2_s0_h1,1324,01,wordfreq
238,0.026415949792971596,0.46,t2_s0_h1,1324,01,wordfreq
239,0.05222186672675187,0.48,t2_s0_h1,1324,01,wordfreq
240,0.04116653952539293,0.5,t2_s0_h1,1324,01,wordfreq
241,0.044857803571289157,0.52,t2_s0_h1,1324,01,wordfreq
242,0.006670046615084531,0.54,t2_s0_h1,1324,01,wordfreq
243,-0.008913258801991264,0.56,t2_s0_h1,1324,01,wordfreq
244,0.02024356583003315,0.58,t2_s0_h1,1324,01,wordfreq
245,-0.00724038657199267,0.6,t2_s0_h1,1324,01,wordfreq
246,-0.04681381315094523,-0.2,t3_s0_h0,1908,01,wordfreq
247,-0.011259225152417986,-0.18,t3_s0_h0,1908,01,wordfreq
248,-0.022295068940627816,-0.16,t3_s0_h0,1908,01,wordfreq
249,-0.027475819137046786,-0.14,t3_s0_h0,1908,01,wordfreq
250,-0.0586897954722872,-0.12,t3_s0_h0,1908,01,wordfreq
251,-0.005784687346428012,-0.1,t3_s0_h0,1908,01,wordfreq
252,-0.025880109260472205,-0.08,t3_s0_h0,1908,01,wordfreq
253,0.0022891809306592207,-0.06,t3_s0_h0,1908,01,wordfreq
254,0.004111360055516341,-0.04,t3_s0_h0,1908,01,wordfreq
255,0.011701633239234814,-0.02,t3_s0_h0,1908,01,wordfreq
256,-0.005897416696501902,0.0,t3_s0_h0,1908,01,wordfreq
257,0.008791192353031862,0.02,t3_s0_h0,1908,01,wordfreq
258,0.009943497649695722,0.04,t3_s0_h0,1908,01,wordfreq
259,-0.004928061724742471,0.06,t3_s0_h0,1908,01,wordfreq
260,-0.0061457928671188955,0.08,t3_s0_h0,1908,01,wordfreq
261,-0.017936225871398093,0.1,t3_s0_h0,1908,01,wordfreq
262,0.004809738686060153,0.12,t3_s0_h0,1908,01,wordfreq
263,0.0065100063776052045,0.14,t3_s0_h0,1908,01,wordfreq
264,0.03822495250833083,0.16,t3_s0_h0,1908,01,wordfreq
265,-0.004999568507879265,0.18,t3_s0_h0,1908,01,wordfreq
266,0.010770139196497648,0.2,t3_s0_h0,1908,01,wordfreq
267,0.06044322282840638,0.22,t3_s0_h0,1908,01,wordfreq
268,0.059926287234495786,0.24,t3_s0_h0,1908,01,wordfreq
269,0.0694870981360489,0.26,t3_s0_h0,1908,01,wordfreq
270,0.08846688738341192,0.28,t3_s0_h0,1908,01,wordfreq
271,0.07819155845015205,0.3,t3_s0_h0,1908,01,wordfreq
272,0.06612475011367025,0.32,t3_s0_h0,1908,01,wordfreq
273,0.08610008147333663,0.34,t3_s0_h0,1908,01,wordfreq
274,0.04788580888043115,0.36,t3_s0_h0,1908,01,wordfreq
275,0.07624864801982964,0.38,t3_s0_h0,1908,01,wordfreq
276,0.04136083722286648,0.4,t3_s0_h0,1908,01,wordfreq
277,0.09072381660174846,0.42,t3_s0_h0,1908,01,wordfreq
278,0.013274007602982058,0.44,t3_s0_h0,1908,01,wordfreq
279,0.05217913530632589,0.46,t3_s0_h0,1908,01,wordfreq
280,0.05344397085956868,0.48,t3_s0_h0,1908,01,wordfreq
281,0.06271253147634957,0.5,t3_s0_h0,1908,01,wordfreq
282,0.022768037606360085,0.52,t3_s0_h0,1908,01,wordfreq
283,0.01577437383802161,0.54,t3_s0_h0,1908,01,wordfreq
284,0.03029038773169176,0.56,t3_s0_h0,1908,01,wordfreq
285,0.021366614895261114,0.58,t3_s0_h0,1908,01,wordfreq
286,0.0332863644650336,0.6,t3_s0_h0,1908,01,wordfreq
287,0.02051510457382684,-0.2,t3_s0_h1,1845,01,wordfreq
288,-0.006144594352046072,-0.18,t3_s0_h1,1845,01,wordfreq
289,-0.017130321068705975,-0.16,t3_s0_h1,1845,01,wordfreq
290,-0.00290333196601692,-0.14,t3_s0_h1,1845,01,wordfreq
291,0.0027737170157972816,-0.12,t3_s0_h1,1845,01,wordfreq
292,-0.02432343090110855,-0.1,t3_s0_h1,1845,01,wordfreq
293,0.00017633577582526372,-0.08,t3_s0_h1,1845,01,wordfreq
294,-0.0006204818435601705,-0.06,t3_s0_h1,1845,01,wordfreq
295,-0.0400976675611894,-0.04,t3_s0_h1,1845,01,wordfreq
296,-0.009191575000333352,-0.02,t3_s0_h1,1845,01,wordfreq
297,0.03911205711463961,0.0,t3_s0_h1,1845,01,wordfreq
298,-0.018774610366560345,0.02,t3_s0_h1,1845,01,wordfreq
299,0.01669144733120438,0.04,t3_s0_h1,1845,01,wordfreq
300,0.046668582989243264,0.06,t3_s0_h1,1845,01,wordfreq
301,0.020762966106616654,0.08,t3_s0_h1,1845,01,wordfreq
302,0.03543774894483125,0.1,t3_s0_h1,1845,01,wordfreq
303,0.038855022949749,0.12,t3_s0_h1,1845,01,wordfreq
304,0.05630113496940733,0.14,t3_s0_h1,1845,01,wordfreq
305,0.03399875906164533,0.16,t3_s0_h1,1845,01,wordfreq
306,0.007439958356141602,0.18,t3_s0_h1,1845,01,wordfreq
307,0.05328105190710471,0.2,t3_s0_h1,1845,01,wordfreq
308,0.059242655874502496,0.22,t3_s0_h1,1845,01,wordfreq
309,0.06916263873658675,0.24,t3_s0_h1,1845,01,wordfreq
310,0.05647455705001438,0.26,t3_s0_h1,1845,01,wordfreq
311,0.01444889624881462,0.28,t3_s0_h1,1845,01,wordfreq
312,0.08570696576531331,0.3,t3_s0_h1,1845,01,wordfreq
313,0.01846646657713688,0.32,t3_s0_h1,1845,01,wordfreq
314,0.045225945801921,0.34,t3_s0_h1,1845,01,wordfreq
315,0.07569740775422282,0.36,t3_s0_h1,1845,01,wordfreq
316,0.061765439523257575,0.38,t3_s0_h1,1845,01,wordfreq
317,0.03886026101402239,0.4,t3_s0_h1,1845,01,wordfreq
318,0.07008254203702473,0.42,t3_s0_h1,1845,01,wordfreq
319,0.04399420722097441,0.44,t3_s0_h1,1845,01,wordfreq
320,0.02855748695419948,0.46,t3_s0_h1,1845,01,wordfreq
321,0.07438976011285785,0.48,t3_s0_h1,1845,01,wordfreq
322,0.07330515392507787,0.5,t3_s0_h1,1845,01,wordfreq
323,0.05161138505968537,0.52,t3_s0_h1,1845,01,wordfreq
324,0.020238846298459342,0.54,t3_s0_h1,1845,01,wordfreq
325,0.05282431895447371,0.56,t3_s0_h1,1845,01,wordfreq
326,0.01695099756094907,0.58,t3_s0_h1,1845,01,wordfreq
327,0.004561615783875507,0.6,t3_s0_h1,1845,01,wordfreq
328,0.0015427500750133994,-0.2,t0_s0_h0,904,01,voiced
329,-0.0037473072018106932,-0.18,t0_s0_h0,904,01,voiced
330,-0.03306391614816121,-0.16,t0_s0_h0,904,01,voiced
331,-0.04896897770099031,-0.14,t0_s0_h0,904,01,voiced
332,0.008724531175714423,-0.12,t0_s0_h0,904,01,voiced
333,0.0007637464291831693,-0.1,t0_s0_h0,904,01,voiced
334,-0.05251179004742387,-0.08,t0_s0_h0,904,01,voiced
335,0.036224723904077646,-0.06,t0_s0_h0,904,01,voiced
336,0.013660026489974672,-0.04,t0_s0_h0,904,01,voiced
337,0.0262796859636458,-0.02,t0_s0_h0,904,01,voiced
338,0.02046858558279921,0.0,t0_s0_h0,904,01,voiced
339,0.003839886469502817,0.02,t0_s0_h0,904,01,voiced
340,-0.047822526299921876,0.04,t0_s0_h0,904,01,voiced
341,-0.025248609222795825,0.06,t0_s0_h0,904,01,voiced
342,0.018969163089145848,0.08,t0_s0_h0,904,01,voiced
343,0.04363418833545078,0.1,t0_s0_h0,904,01,voiced
344,0.056382681916209106,0.12,t0_s0_h0,904,01,voiced
345,0.023300740317611063,0.14,t0_s0_h0,904,01,voiced
346,0.06180351744456846,0.16,t0_s0_h0,904,01,voiced
347,0.028914988973823746,0.18,t0_s0_h0,904,01,voiced
348,0.029688452223375062,0.2,t0_s0_h0,904,01,voiced
349,0.07724795691293895,0.22,t0_s0_h0,904,01,voiced
350,0.06082541010981582,0.24,t0_s0_h0,904,01,voiced
351,0.0767315329526349,0.26,t0_s0_h0,904,01,voiced
352,0.035701667512348566,0.28,t0_s0_h0,904,01,voiced
353,0.025740107515595755,0.3,t0_s0_h0,904,01,voiced
354,0.02633805625048865,0.32,t0_s0_h0,904,01,voiced
355,0.07460496114721413,0.34,t0_s0_h0,904,01,voiced
356,0.008434437590407611,0.36,t0_s0_h0,904,01,voiced
357,-0.008036908339982258,0.38,t0_s0_h0,904,01,voiced
358,0.05500846322480738,0.4,t0_s0_h0,904,01,voiced
359,0.06527309743083884,0.42,t0_s0_h0,904,01,voiced
360,0.04797638619232393,0.44,t0_s0_h0,904,01,voiced
361,0.027187827831683213,0.46,t0_s0_h0,904,01,voiced
362,0.01280055487167654,0.48,t0_s0_h0,904,01,voiced
363,0.004875073452035596,0.5,t0_s0_h0,904,01,voiced
364,0.0394443186391034,0.52,t0_s0_h0,904,01,voiced
365,0.01937647390578364,0.54,t0_s0_h0,904,01,voiced
366,0.01830957087166129,0.56,t0_s0_h0,904,01,voiced
367,0.040374480731985574,0.58,t0_s0_h0,904,01,voiced
368,0.03769398950657398,0.6,t0_s0_h0,904,01,voiced
369,0.0054344620002763026,-0.2,t0_s0_h1,890,01,voiced
370,-0.00387976183186278,-0.18,t0_s0_h1,890,01,voiced
371,0.08434146083572697,-0.16,t0_s0_h1,890,01,voiced
372,0.020310400491082393,-0.14,t0_s0_h1,890,01,voiced
373,-0.046466535282814754,-0.12,t0_s0_h1,890,01,voiced
374,0.04129369564826197,-0.1,t0_s0_h1,890,01,voiced
375,-0.11176048416978601,-0.08,t0_s0_h1,890,01,voiced
376,0.0015398474147633213,-0.06,t0_s0_h1,890,01,voiced
377,0.02897255103816604,-0.04,t0_s0_h1,890,01,voiced
378,0.01107634521289949,-0.02,t0_s0_h1,890,01,voiced
379,0.00906943756364501,0.0,t0_s0_h1,890,01,voiced
380,0.009838428284411768,0.02,t0_s0_h1,890,01,voiced
381,0.017085199743196753,0.04,t0_s0_h1,890,01,voiced
382,0.024509096274772872,0.06,t0_s0_h1,890,01,voiced
383,0.0024555172186466277,0.08,t0_s0_h1,890,01,voiced
384,0.026374971104996484,0.1,t0_s0_h1,890,01,voiced
385,-0.024553220026514486,0.12,t0_s0_h1,890,01,voiced
386,0.05440355277647587,0.14,t0_s0_h1,890,01,voiced
387,0.08513178753389349,0.16,t0_s0_h1,890,01,voiced
388,0.04611111616977531,0.18,t0_s0_h1,890,01,voiced
389,0.033786507017581166,0.2,t0_s0_h1,890,01,voiced
390,-0.007707414993086911,0.22,t0_s0_h1,890,01,voiced
391,0.02360371967095908,0.24,t0_s0_h1,890,01,voiced
392,0.0005646473288571085,0.26,t0_s0_h1,890,01,voiced
393,0.031063088967406033,0.28,t0_s0_h1,890,01,voiced
394,0.046067428493239124,0.3,t0_s0_h1,890,01,voiced
395,-0.014943859517986161,0.32,t0_s0_h1,890,01,voiced
396,0.05480014831300155,0.34,t0_s0_h1,890,01,voiced
397,0.05761237469170037,0.36,t0_s0_h1,890,01,voiced
398,-0.010764708282754934,0.38,t0_s0_h1,890,01,voiced
399,0.02125449232171152,0.4,t0_s0_h1,890,01,voiced
400,-0.041876176494285856,0.42,t0_s0_h1,890,01,voiced
401,0.023077947974810963,0.44,t0_s0_h1,890,01,voiced
402,0.06552659223431571,0.46,t0_s0_h1,890,01,voiced
